Word,Frequency
battleground,2
coven,1
vampires,10
drain,2
helpless,1
citizens,5
unchallenged,1
skilled,2
hunters,13
arsenal,1
tracked,3
bloodsuckers,1
Impact,1
enhance,2
combos,2
Blood,3
Adrenaline,1
innocent,2
Nightclub,1
Church,1
Graveyard,1
Police,1
Station,2
Hospital,1
Claim,1
Bloodsuckers,1
thematic,3
Clockdial,1
Four-player,1
team-based,1
Chocolate-covered,1
hairy,1
pickles,1
Yummy,1
big-mouthed,1
Woozle,11
monstrous,3
encourages,4
capability,1
grows,1
feeds,1
re-issued,1
Tube,2
Starting,4
mainline,1
terminus,1
tourist,2
Souvenir,1
stopping,2
junctions,1
Hazard,1
bothered,1
rewriting,2
Sibling,2
Boston,2
small-box,1
interlocking,3
Quips,1
sturdy,2
indented,1
ordinary,5
endless,4
Wage,1
multi-level,1
Davy,1
locker,1
busy,2
beaver,2
dam,1
pesky,2
cave,1
chattering,1
annoyance,1
unnoticed,2
Karamo,1
feeding-frenzy,1
Lil,1
prickly,1
PUFFER,1
eaten,1
Controletti,1
totaling,2
"13,000",1
denominations,3
accept,3
offered,5
anew,1
feline,2
a-list,1
frantic,3
CARD-SWAPPING,1
craziness,1
PurR-fect,1
2+,2
celebrity,2
claw,1
Pull,2
gooeys,1
Louie,1
gooey,1
Bibleopoly,2
re-theme,1
church,1
likened,1
Raid,3
Commando,1
Century,3
tactical-level,1
commando,1
September/October,1
3-color,2
two-,1
four-man,1
helicopters,1
rational,1
12-page,2
.5-4,1
saddle-stacking,1
moody,1
mule,2
shovel,4
bottle,4
kick,3
Ali,1
Baba,1
Quelf,1
heck,1
FURT,2
freshening,1
shower,3
bathroom,1
butter,2
patty,2
Volcano,1
Spoken,1
whims,2
volatile,1
angry,4
bossy,1
Straight-Faced,1
psst,1
fluffer,1
nougat,1
pussy,1
willow,1
burp,1
nut,2
Guess,2
chock,1
invisible,2
Truth,1
crisis,1
thirty,6
TOP,1
SECRET,1
annoying,1
outlandish,1
obnoxious,1
freakish,1
warned,2
bean,1
Brace,1
selective,1
breeding,1
cutest,2
short-snouted,1
anatomical,1
gasp,1
snort,1
breathing,1
limbs,1
liver,1
harm,2
Destroy,4
friendships,2
socially,1
unacceptable,1
Pug,1
tackled,1
awkward,1
worst,4
prospects,2
hairdresser,1
ASAP,1
illiterate,1
nominating,2
voted,6
badges,1
endure,1
Alcatraz,1
buddies,3
inescapable,1
prison,5
unfold,4
deeper,1
obstacles,11
waygood,1
world-immersion,1
Difficulty,2
overcome,6
Solution,3
Mireille,1
Trained,1
Insecticide,1
Babies,2
acquired/distributed,1
possesses,5
Okay,3
spiky,1
wobbly,1
leaf,5
brown,2
green/yellow,1
Knock,3
unbalance,1
topples,1
suggestion,1
Millions,1
Earthlings,1
embraced,1
genius,1
Nathan,1
W.,1
Pyle,1
Planet,3
webcomic,1
laugh,9
marvel,1
complexities,1
Sweet,3
Existence,1
universally,1
relatable,2
beings,4
perspective,1
Perish,3
comic,4
signature,1
curiosity,1
marvelous,1
budding,1
Avoided,1
devils,3
Dr.,8
Faust,1
beautifully-produced,1
SdJ,1
Torches,1
blazing,1
mists,1
wafting,1
Circle,3
Priestess,3
celebrates,2
novices,2
rearrange,1
patterns,5
religious,4
imitate,1
cautious,1
neighbor,2
violated,1
taboo,2
religion,1
karma,3
priestess,3
irrelevant,1
voice,3
highest-scoring,1
adept,1
encouraging,1
Invite,2
Hotel,3
Owned,1
Blossom,2
magnificent,1
danger,5
son,3
Kurt,1
Lauren,1
restore,1
glamorous,1
arrive,4
re-opening,1
guest,2
dressed,1
uproarious,1
Subject,3
Animals,2
L.,2
Lemur,1
Leech,1
Leopard,1
advances,3
Finish,3
programmed,1
intervals,1
Boards,1
230,1
Random,1
AAA,4
8-Feb,3
dreamed,2
Genius,3
begun,1
career,4
experimenting,1
lasers,1
uranium,1
deathray,3
global,3
bow,1
whim,1
Vile,1
Labs,1
Deathray,1
1,2
enables,1
guidance,2
flunky,1
plug,1
sabatoging,1
Geniuses,1
ray,1
flow,4
exacting,1
specifications,1
Dream,3
Dominate,1
rail,2
transportation,2
illustrations,4
pleasing,1
branching,1
competitively,1
cooperatively,2
free-form,2
jigsaw,2
1969,1
Galt,1
Cheadle/Cheshire,1
'Connect,1
Dutch,3
'Contact,2
Re-released,1
1984,4
'Rivers,1
Roads,1
Rails,1
Science,4
headquarters,1
HQ,2
Todays,1
Bettes,2
expecting,1
shelves,1
Bette,1
boatload,1
bettas,3
shes,1
displays,2
Customers,1
THREE,1
TIMES,1
icon,1
Kabaleo,1
pyramids,5
Whatever,1
WARNING,1
database,3
completeness,1
pimpin,1
hoes,1
projects,5
jacked,1
dope,1
owe,3
Emergency,1
injunction,2
DCMA,1
GHETTOPOLY,2
infringement,1
Chang,1
enjoined,1
manufacturing,1
reproducing,1
distribuitng,1
"400,000.00",1
damages,1
Opolygames,1
purchased,1
Disturbed,1
Friends,3
disturbed,2
importantly,2
sexual,2
unethical,1
re-evaluate,1
Voting,5
predicted,3
roller,3
Pachisi,4
suggest,1
HOME,2
Trouble,2
sex,6
gender-based,1
lugs,2
whee,1
stockings,2
Slightly,1
circuit,4
Bar,1
skittles,1
Shove,1
Ha'penny,1
Toss,1
Golf,1
Spell,4
migration,4
specie,2
flight,5
habits,2
adaptat,1
Brant,1
Kite,1
Black-winged,1
Stilt,1
Bee-eater,1
teal,1
colonies,3
migrant,1
reassociate,1
complement,1
heap,2
migrate,2
Dangers,1
pollution,1
'hand,1
relevance,1
Perudo,1
Pursues,1
Stalking,1
lions,2
charging,1
rhinos,1
lunging,1
snapping,1
crocodiles,1
Jumanji,1
Decode,1
rhyming,2
messages,4
8-sided,1
Fail,1
swallow,1
terrors,1
disappear,1
out-meme,1
IRL,1
meme,3
Lather,1
rinse,1
encircles,1
globes,1
Flux,3
equally,5
no-brainer,1
pacman,1
wary,2
eating,1
energizer,3
pellets,4
Pac,1
Marbles,5
Similiar,1
Gespenster-Labyrinth,1
Revolutionary,1
Creator,1
Wiz-War,1
Tea,2
number-one,1
elses,2
rescuing,1
bribed,1
squishing,1
crates,2
Fraim,1
Dinner,1
Illustrated,2
BOX,2
produced,9
high-quality,1
chipboard,1
tonight,1
threesome,3
Clusterfuck,1
sexy,1
exclusively,2
pointing,2
feat,2
teamwork,1
Quidditch,4
Imagination,1
Pickles,2
Penguins,1
breath,5
commonality,1
airplane,1
Modes,1
Spoilers,1
party-trivia,1
spoiler,1
Spoiler,6
mislead,1
preguntas,2
cine,1
mecnicas,1
faroleo,1
El,2
jugador,4
que,3
toma,1
el,4
rol,1
uno,1
diferente,1
en,3
cada,2
turno,1
hace,1
una,2
pregunta,1
acerca,1
lo,3
sucede,1
pelcula,1
tres,2
respuestas,1
posibles,1
sabe,2
cul,1
respuesta,1
correcta,1
pero,1
slo,1
ganar,1
puntos,3
cuando,2
resto,1
jugadores,1
perder,1
acierten,1
por,1
tratar,1
despistarlos,1
todo,1
mundo,1
La,4
partida,1
dura,1
rondas,1
har,1
ms,1
gana,1
DOS,2
Dos,1
Continue,1
Forest,3
observation,4
Form,1
landscapes,1
whimsical,1
owls,2
Santas,1
fairies,1
decorative,1
Hedbanz,4
kitchen,5
MathDice,1
Fun,7
Mental,1
Math,1
12-sided,2
Multiply,1
TARGET,2
NUMBER,3
equation,1
cloth,2
practice,3
addition/subtraction,1
multiplication,1
roots,2
sixth-grader,1
Design,1
workshop,1
project,2
elementary,1
poker-style,1
Paraphrased,1
Keno,1
dealer,8
furnished,2
lying,2
flush,5
Jishaku,1
hematite,1
magnets,2
foam,3
attaching,3
Cranium,12
scaled,1
Cadoo,3
giggling,2
grinning,1
kid,2
hoot,1
high-five,1
talent,1
funky,1
Decoder,1
Mask,2
sketch,1
sculpt,2
codes,3
everyoneincluding,1
woods,4
inexperienced,1
hikers,1
sickness,1
dying,2
Mr,5
Mouth,2
frog,3
X-shaped,1
spring-loaded,2
affixed,2
arm,3
propel,2
housefly,1
periodically,1
Wiggily,4
rhymes,1
Possum,1
writer,2
R.,1
Garis,1
1872-1961,1
Longears,1
1910,1
Whitehill,2
1916,1
1923,1
1955,1
obtained,2
1967,2
Co.,7
reintroduced,1
Goose,1
debit,1
Tilsit,1
Collection,1
Baron,2
2002s,1
Himalaya,1
Combats,1
fiefs,1
Fiefdom,1
warm,3
reception,1
publishing,1
Franz,1
Gaudois,1
semi-cooperative,6
marauding,2
breach,1
StormHaven,5
overrun,6
defenders,3
Breaching,1
thick,2
desire,5
minions,5
err,1
champion,1
Invasion,1
Begins,1
vigilantly,1
comprised,3
alliance,7
Elves,10
Halflings,1
Dwarves,3
repelled,2
invasions,1
Badlands,2
subterranean,1
Elf,2
marauders,1
sect,1
arcane,2
bending,1
Arcanists,5
farmlands,1
mines,2
Holmenstein,2
Years,2
masked,2
uniting,2
Dubbed,1
cohorts,1
joined,6
Orc,3
raiders,1
crazed,2
goblin,1
cousins,1
giants,2
Undead,5
Horde,2
BlackSoot,1
Swamps,2
Goblins,9
Tide,2
march,3
east,2
Army,7
minimizing,1
weakness,2
Orcs,2
humanoids,1
tribal,2
Specializing,1
technology,3
explosions,1
untested,1
smashing,3
Pros,4
hitting,4
upgrades,3
focused,1
lobber,1
effective,2
Goblin,8
sappas,1
Cons,4
Moderately,1
expensive,2
Lack,2
diversity,2
utility,1
Equipment,2
arts,3
talents,2
harness,1
magics,1
Incredible,1
Many,13
walking,4
Blacksoot,1
sustain,1
Defenders,6
pleasure,1
fielding,1
fear,2
Inexpensive,1
dependent,1
recesses,1
forgotten,4
nestled,1
archery,1
arrows,3
revel,1
backstabbing,2
ranged,1
Treacherous,1
Squishy,1
trust,3
melee,1
Possibly,1
Hnefatafl,1
Fox,4
Geese,4
cross-shaped,1
thirty-three,1
geese,3
happening,2
Asalto,1
Siege,1
Halatafl,2
contemporary,2
differing,1
//av.getinfo.de/media/11310,1
CC,1
Attribution,1
NonCommercial,1
NoDerivatives,1
3,1
//vimeo.com/51819749,1
Gallic,2
Obelix,2
stationed,1
bumps,1
bruises,1
overseer,1
Zenturio,1
money-hungry,1
Moralelastix,5
mount,1
operation,1
badly,1
Legionnaires,1
Pirates,4
Boars,1
traitor,2
Feast,3
Phalanx,4
formation,3
beaten,2
freely,1
Lastly,1
ended,3
Zenturios,1
Boar,2
Evening,1
Feasts,2
Revealed,1
majorities,1
Snitch,1
Match,4
potter,2
Pitch,1
Gryffindor,1
Slytherin,1
pitched,1
inbox,1
competes,1
reply,5
Inbox,1
Reply,1
gods,5
wine,1
Bacchus,3
Bacchanalias,1
honor,4
satyrs,3
enviable,1
nymphs,3
ladies,1
dress,1
colorfully,1
romp,3
cavort,1
boy,4
like-dressed,1
bacchanalias,1
driving,2
stylish,1
insatiable,1
hoofed,1
peek,3
Playable,1
Sagaland,2
Mini,3
Enchanted,2
skydiving,1
five-man,2
jumpers,1
fifteen,1
Quinque,2
skydiver,1
skydivers,2
Clone,3
torn,2
pitted,2
animated,2
settlements,3
Wars-themed,1
Commander,6
Rex,3
Obi-Wan,1
Kenobi,1
Anakin,2
Skywalker,3
Ahsoka,1
Tona,1
Grievous,1
Asajj,1
Ventress,1
credits,2
cites,1
TseuQuesT,1
meant,3
tribute,1
HeroQuest,2
Stephan,1
Baker,3
MBs,1
piled,1
strip,1
Follow,3
Jackpot,1
lottery,2
awaken,1
dreary,1
somehow,1
sanitarium,1
hallways,2
swirl,1
menacingly,1
confusion,3
grips,1
succumb,1
insanity,1
Sanitarium,4
'Safe,1
winding,2
Hallways,1
spawn,1
hallucination,1
Hallucinations,1
succumbs,1
madness,1
30-45,2
Coop,1
puzzle-games,1
Typically,1
peg,11
jumped,1
jumps,2
33-peg,1
37-peg,1
octagon,1
Ostensibly,1
Outside,1
Scope,1
fiat,1
versus,4
trick-taking,4
distribute,1
Bilbo,3
affinity,1
govern,2
motives,2
Thorin,1
scions,1
Bolg,2
respond,5
alignments,1
symbolizes,1
helm,1
orc,4
adorns,1
possessed,4
pipe,1
healed,1
Seasons,2
Saturday,2
Live,2
Impressions,1
Sketches,1
Parodies,1
SNL,1
etc.,2
replicas,1
Chevy,1
Chase,1
Shark,2
Belushi,1
Futaba,1
Dan,1
Ackroyd,1
Beldar,1
Conehead,1
Chris,2
Farley,1
Matt,2
Foley,1
Molly,1
Shannon,1
Mary,2
Katherine,1
Gallagher,1
Ferrell,1
Craig,1
Buchanan,1
Cheerleader,1
Tim,2
Meadows,1
Leon,1
Phelps,1
Ladies,1
Kattan,1
Mango,1
emperors/kings,1
empires/kingdoms,1
wargame,2
advancement,3
prevail,2
territorial,1
Imperator,1
1700,1
BC,1
AD,2
ingenious,2
real-life,1
boot,2
Unique,2
pleas,1
Divine,1
Intervention,1
Marriages,1
hex-based,2
cones,4
pop-o-matic,1
Quickly,1
stare,1
poster,1
woman,2
teddy,1
recall,2
HOP,1
hippopocorns,1
Climb,2
helping,5
Numerous,1
helped,1
Walt,1
Licensed,1
premise,1
Manager,1
aus,1
Timbuktu,1
Mogul,1
thriving,2
switching,3
freight,1
businessmen,1
fulfills,1
Hidden,3
veil,1
Kindred,2
torpor,1
Influences,1
favors,3
vows,1
reign,1
supreme,1
throne,4
deceive,1
stymie,1
10-sided,1
die.,1
Scruples,1
poses,2
252,1
moral,2
dilemmas,3
issues,2
dilemma,5
scruples,1
Depends,1
anothers,1
Otherwise,5
Mismatched,1
Official,2
//www.scruplesgame.com/rules.html,1
transposed,1
rock-paper-scissors,1
reviewers,1
consider,1
disappointing,1
steals,1
trolls,1
trivial,1
Tease,1
sports/games,1
buzz,1
fads,1
WHATZIT,3
cunningly,1
upside-down,2
sideways,1
jumbled,1
BOARD,3
'Whatzit,1
rebus-like,1
shortcut,3
Wicked,1
Whatzit,1
orthogonally,2
HISTORY,2
KATCH-ITS,1
Australia/NZ,1
DINGBATS,2
syndicated,2
internationally,1
newspapers,1
best-selling,6
2009/2010,1
iPHONE,1
iPOD,1
TOUCH,2
VERSION,1
Celebrating,1
30th,1
'WHATZIT,5
Newspapers,1
Paul,1
Sellers,1
inventor,2
iPhone,2
iPod,1
Touch,1
clock,2
highly-addictive,1
'Sellers,1
180,2
mind-boggling,2
iTunes,1
App,1
Store,1
//www.whatzit.com,1
Basic,3
route,5
connectivity,1
Ace-In-The-Hole,1
Vicki,1
Lawrence,1
NBC-aired,1
Bert,1
Convy,1
actor,3
Burt,1
Reynolds,1
1987-89,1
Robb,1
Weller,1
1989-90,1
hosts,2
petrified,1
paleontologists,1
fossils,1
fossil,3
weigh,1
Magazine,3
enormously,1
Fundamentally,1
Authors,4
Happy,2
Families,3
examine,2
fours,2
enquiring,1
succesful,2
surrendered,1
tabled,1
largest,7
enable,2
attentive,1
pennies,1
stipulated,1
misinformed,1
BOP,3
Bop,3
microphone,1
Shout,1
invite,1
knees,1
hips,1
unlock,3
reactfast,1
Bottle,1
Topps,1
Stack'em,3
Wide,1
topps,2
milk,4
slip,3
outwards,2
upwards,1
spreading,2
canopy,1
Werewolf,3
partial,1
Unlike,6
loyal,4
Phillip,5
Templars,2
dealing,2
discussion,7
discretion,3
Majesty,2
IV,2
monk,2
reports,2
monks,1
spied,1
reported,1
identified,1
Temple,5
Grandmaster,1
Archivist,1
somewhere,3
Speed,4
Halli,1
Galli,1
Frankfurt,1
solovariants,1
sep,1
//www.boardgamegeek.com/videogame/100556/frantic-frankfurt,1
Socialism,1
contributing,1
no-tip,1
vegan,1
all-winners,1
co-creation,1
cooperation,2
utopian,1
society,3
DIY,1
awry,1
emergency,1
dipping,1
Fund,2
Contribute,1
socialist,1
utopia,1
explorers,3
Mummy,3
Curse,3
Tomb,1
Eternity,1
Flavour,1
conjoins,1
God,3
Anubis,1
elixir,1
eternal,1
partakes,1
waters,2
youthful,1
hundred,6
Immortality,1
overcomes,1
forever,4
Millennials,2
Experiences,1
discovering,1
relax,1
Interact,1
Experience,7
relaxed,1
vibe,1
get-together,1
MILLENNIALS,1
Adulting,1
rat,1
PARTY,1
adulting,1
get-togethers,1
CHOOSE,1
COOL,1
PLACES,1
DESTINATIONS,1
hottest,2
Destinations,2
Couch,1
Vegan,1
Bistro,1
Week-Long,1
Meditation,1
Retreat,1
TREND,1
EXPERIENCE,1
Destination,1
odd-shaped,1
bookmark-sized,1
tumble,3
SQUARE,1
CHARACTER,1
BLOCKHEAD,1
chomped,1
cranky,1
croc,1
Croc,3
toothaches,1
snap-happy,1
attitude,2
dentist,2
mouthful,1
tooth,2
tongs,1
wiggle,1
touchy,1
temper,1
growl,1
rile,1
crocodile,1
compendium,1
Including,1
Blossoms,2
Lunch,1
2-sided,1
flower,1
subset,2
Imagine,1
Traffic,4
Cop,4
cops,2
rear,1
diffrent,1
Tree,2
Stop,3
Sign,1
Direction,2
Lefts,2
Anyone,4
Ikarus,1
traditions,1
sights,1
Tile,1
Kolam,1
recieve,1
instructing,1
students,3
classroom,1
Marxism,1
Workers,2
Capitalist,3
unite,2
suceed,1
Marxist,1
publication,2
adventurous,2
sword,6
guardians,1
generous,1
barkeeps,1
noblemen,2
voices,1
fist-sized,1
fastened,1
electronics,1
un-knightly,1
punished,1
speak,2
Assault,4
ferocious,3
Defense,5
CCGs,1
progressive,1
mold,2
organically,1
extracts,1
enjoyable,1
genres,1
distill,1
standalone,4
mins,1
Abilities,2
intent,3
Charging,1
Ability,1
exchanging,1
Armor,2
smash,2
tide,1
1-Player,4
Campaign,5
feats,2
heroism,1
customize,2
customizable,4
optimized,1
'pay-to-play,1
warbands,3
warband,1
BOOSTERS,1
laterally,1
resurrect,1
dissipate,2
afar,1
feign,1
Commands,1
Heroes,4
myriad,2
tactically,1
breakdown,2
Right-Outta-the-Box,1
Scenarios,2
culminating,1
operates,1
auto-populating,1
overlord,2
surviving,4
54,5
Czech,2
pre-revolution,1
clone,2
champions,3
trainers,1
finances,1
revolution,1
Stratego,1
Scotland,1
Yard,1
clones,1
10-May,1
15-Jan,2
Exciting,1
Basement,1
Attic,1
arranging,3
searches,1
pictured,1
rearranged,1
attic,1
window,2
"Gameboard,16",1
"Cards,20",1
"Cards,4",1
"Pieces,1",1
Zooreka,1
shelters,1
one-of-a-kind,1
habitat,1
dull,1
Trading,3
Post,1
shelter,1
Opening,2
Stormy,1
Weather,1
Encounter,1
unorganized,1
keeper,1
forgetting,1
panda,1
Clear,1
Skies,1
surprises,5
wayward,1
captain,4
storylines,1
seductive,1
merfolk,1
lagoon,1
Neverland,5
immersive,4
driven,4
J.M,1
Barries,1
Additional,1
narrated,2
happenings,2
wonder,3
re-imagine,1
non-player,1
interacting,1
chapter,1
Cooperative,2
SUMMARY,1
Andriod,1
tossed,1
gestures,1
backs,3
chop,1
asses,1
stash,1
thematically,2
CONTENTS,1
103,1
Sensei,1
Bombs,1
forfeit,3
Warum,1
Immer,1
Ich,1
Rio,1
Holes,1
4-Jan,1
inch,2
Barbarians,1
Catapults,1
one-use,1
50/50,1
infantry,5
archers,3
cavalry,5
Armies,2
ensue,1
dislikes,1
Mercenary,2
attackers,1
modeled,1
wiped,1
voluntarily,2
Attackers,1
Dragonlance,5
fabled,1
crash-or,1
mapboard,2
Advanced,2
mind-warping,1
Solve,1
PROVE,1
maze-like,1
brain-melting,1
implode,1
AMAZED,1
configurations,2
ensuring,2
warp,1
feels,2
promise,1
Everybunny,1
countryside,2
carrots,9
patch,2
nibble,1
Karnickel,1
interchangeable,1
engine,3
hopping,2
rerolls,1
hops,3
failing,1
tunnel,1
exploding,1
Tic-Tac,1
tic-tac-toe,2
align,1
Symbol,1
permits,2
frustrating,1
interject,1
mid-game,1
wipe,1
team-play,1
Malefiz,2
Barricade,2
barricades,1
ROLL,1
Re-published,1
1982,1
1991,1
Jan,1
Heusden,1
Fundie,1
brothers,3
sisters,3
Relics,1
Hippies,4
fanatical,1
Crusade,1
hippies,1
Kill,6
sinner,1
saint,1
faith,4
Convert,1
mundane,2
Conversions,1
KARMA,1
judging,2
Rom,1
12:19,1
scraps,1
stumbling,2
Yargh,1
Maps,3
programming,1
furthest,2
dig,2
bootstraps,1
Assel,1
Schlamassel,1
Woodlouse,1
Chaos,4
bugs,2
bugging,1
gross,1
5-Jan,2
sequencing,3
15-18,1
communicate,2
clap,1
clearly,3
clue-giver,1
Early,2
weighted,1
lithographed,1
dowel,1
underside,1
propelled,1
illustration,2
wonderful,4
reprint,1
Hawkins,1
Flayer,4
invade,1
Stranger,2
Netflix,1
Sane,6
Possessed,5
resist,1
package,3
souped-up,1
rods,2
Bessie,2
Cow,1
Moo-ve,1
wonders,1
Superdome,1
female,1
marzipan,1
males,1
clothing,3
worn,2
confirmed,1
alibi,1
oracles,3
oracle,2
whichever,3
one-time,1
earthbeast,1
Help,4
Chocobos,2
Chocobo,1
Crystal,1
Hunt,4
intuition,3
Wishes,1
party/family,1
training,1
not-so-nice-but-not-too-evil,1
rub,1
pitches,1
astute,1
wishes,5
selfish,1
graces,1
Ninety-Nine,1
Penguin,1
Gypsy,1
replacement,1
pip,1
jack,7
queen,3
98,3
masses,1
super-continent,1
Pangea,3
promotes,1
player-controlled,1
Featuring,3
facets,1
game-play,2
Atlantis,1
VIKINGS,1
Mighty,1
bottlecap,1
plunder,1
Valkyries,1
Bottlecap,2
rondel,2
ton,1
fixed,2
place-,1
randomized,1
tech-tree,1
viable,1
crux,1
mini-expansions,1
Tasty,1
Minstrel,1
Harbour,1
Promo,5
Eminent,1
Domain,1
Battlecruisers,1
Heavy,1
Compete,3
Dealsor,1
Deals,1
dot-com,1
dot-coms,1
Offline,2
Inner,1
rim,1
peeking,1
lifted,1
repeats,1
Sports,5
Olympic,1
Decathlon,1
decathletes,1
Jim,1
Thorpe,1
Bob,1
Matthias,1
Vasily,1
Kuznetsov,1
Milt,1
Campbell,1
Rafer,1
Johnson,1
CK,1
Yang,1
Bill,2
Toomey,1
8th,1
composite,1
althete,2
athletes,1
fouling,1
injuries,1
vault,1
Injuries,1
converted,3
decathlon,1
Meet,1
caterpillar,1
same-named,1
Caterpillar,1
box-fronts,1
Spellfire,1
TSR,1
Dungeons,2
Dragons,6
Forgotten,1
Realms,1
Ravenloft,1
realms,4
psionic,1
artefacts,1
Loosely,1
Jostein,1
Gaarder,1
Sophie,1
Philosophical,1
Hellenistic,1
Octopus,4
cosmically,1
divine,2
reigned,1
imprisoned,1
Idle,1
dreaming,1
Elect,1
recruited,2
Illuminati,1
cult,3
glorify,1
tentacled,2
dreams,3
told,2
Appeal,1
surface,4
university,1
occupies,2
negotiate,1
Gulp,1
Chance/Millionaire,1
Lifestyle,1
Property,1
railroads,1
pleased,2
stronger,4
auctioning,1
unowned,2
1-million,1
multi-hour,1
1980s,4
'80s,2
eighties,3
WWF,1
superstar,1
Cyndi,1
Lauper,1
dad,1
Girls,1
Wan,1
breakfast,1
cereal,1
Pee,2
Wee,2
Herman,1
Madonna,1
Fletch,1
Miami,1
Vice,1
Brat,1
USFL,1
gag,1
mechanical,1
sponge,1
shaving,1
cream,1
payoff,1
hinged,1
tilting,1
tilts,1
tilt-table,1
MiniMonFa,9
2-player,5
non-collectible,2
Archmage,2
ongoing,2
covetous,1
mastery,1
insidious,1
dwelling,1
fearless,2
weakening,1
grip,1
Defend,1
assail,1
Fairy,1
Expansion,5
Espansione,2
Mondo,1
Sotterraneo,1
Rigor,1
Mortis,1
MiniMonfa,1
promo,1
Jon,1
Stormbringer,1
Diamonsters,1
cartoonish,1
bricks,1
models,1
Brnespil,1
Childrens,1
Click,1
click,2
stomachs,1
tasked,3
baddest,1
outbid,1
builders,2
choicest,1
physics,1
dud,1
re-engineer,1
Hoverkraft,3
old-school,1
levitates,1
repulsion,1
defies,1
gravity,1
weak,2
Stack,2
translucent,2
dictates,3
structures,1
lasting,2
distracted,1
introducing,3
Editions,1
vary,7
Either,4
eponymous,1
Bankrupt,1
earnings,2
Consonants,1
solves,1
adaptation,5
28-Aug,1
Simpson,3
education,1
tattoo,1
invent,4
Moe,1
monorail,1
raise,6
tomacco,1
Stonecutters,1
three-eyed,1
McBain,1
all-syrup,1
super-Squishees,1
Quetzlzacatenango,1
peppers,1
wiles,1
Kashmir,1
Whacking,1
retire,3
Monty,2
Burn,3
Manor,1
Hasbro.com,1
checker-dropping,1
CONNECT,1
Original,2
Drop,5
4-in-a-row,2
popping,3
tote,1
convenient,1
42,1
Grid,1
catcher,1
base/handle,1
Ship-to-ship,1
Assemble,1
unstoppable,1
armadas,1
Pit,2
starships,1
massive,3
Continental,2
optimal,1
limitation,1
analysis,1
'special,2
mandatory,1
attractions,1
delighting,1
reflections,1
day-to-day,1
commemorate,2
100th,2
40th,3
21st,1
Larger,1
Redesigned,1
minivan-style,1
Despite,1
highlighted,1
Checkered,1
1860,1
//www.boardgamegeek.com/image/91264,1
Animal,1
Crossing,1
Horizons,1
Fossils,1
bells,1
decorations,1
Nook,4
Miles,4
Belgian,1
ligne,1
claire,1
comics,3
Alas,1
"3,000-year-old",1
lethal,1
creation,2
NB,1
Currently,1
Lie,2
elected,1
elections,1
libel,1
-16,2
Feather-In-Your-Cap,1
-24,1
#NAME?,1
#NAME?,1
-6,1
-2,1
#NAME?,1
#NAME?,1
2each,1
"20,000",1
"30,000",1
"40,000",1
"50,000",1
"60,000",1
"70,000",2
"80,000",1
"90,000",1
"4-100,000",1
"1-80,000",1
fitness,1
DS,1
accuracy,2
smarts,1
Analyze,1
Compute,1
Identify,1
Memorize,1
Teams,4
nimble,1
330,1
erase,1
pen,2
revealer,1
Schatten,1
Sonnenknigs,2
18th,1
Crafty,1
Badger,1
Elephant,1
Trunk,1
clothes,1
luggage,1
cheeky,2
badger,5
harrumphing,1
interfering,1
shirts,1
garments,3
suitcases,1
packed,2
Battleships,1
S.E.L.F,1
submarines,2
U,1
N.M.E,1
co-ordinates,1
blockbuster,1
ever-evolving,1
chaotic,4
X-Men,3
incredible,2
infecting,1
Spreading,1
Jumping,1
infected,1
Hexxagon,1
Ataxx,2
software,1
Gamerz,1
email,1
Vying,1
//www.iggamecenter.com/,1
igGameCenter,1
3-Feb,2
SkillGamesBoard,1
cross-platform,1
bots,1
registered,1
users,1
Nimmt,1
traveling,1
interval,1
unlikely,2
49,1
Hagoth,1
Builder,1
Ships,2
Northward,1
Wooding,1
Sail,2
Adversity,1
Sabotage,4
Delay,1
Foxpaw,1
worker-placement,1
Magical,2
Beasts,1
school-years,1
legacy,1
sacrificing,1
Broom,1
Wand,1
attributes,3
classes,1
student,4
pretenders,1
claiming,1
rightful,1
would-be,1
capitol,1
preparing,1
Greed,2
Honour,1
Described,1
prequel,2
incorporates,1
re-imagining,1
Double-sided,1
hooked,1
Played,1
jacks,9
bounce,1
continuing,2
grouping,1
Rick,6
Thornquist,1
BoardGameNews.com,1
beside,4
'Hit,1
51,1
Richard,9
director,2
Crowd,1
Huzzah,1
lookin,1
mankind,1
apocalyptic,1
tile-based,2
skirmish,1
beautifully,6
Hanseatic,1
Lbeck,1
goods,7
delivered,1
confronting,1
currents,1
ridges,1
Simply,1
Prehistory,1
Primordial,1
Dull,1
dominating,1
walnut,1
Nevertheless,1
cajole,1
suicide,4
hurl,1
hedz,1
bitten,2
overall,2
W,5
specifies,1
flushes,1
sequential,2
BESTSELLER,1
FAMILIES,1
R-rated,1
NAME,1
Heres,2
memes,2
CROWNED,1
MEME,1
QUEEN/KING,1
Pro,1
judges,2
pro,1
anonymity,1
WHATS,1
INSIDE,1
FUN,2
WAY,1
introduces,2
4X,1
Stellaris,2
Riding,4
Hood,4
checked,2
9mm,1
shoulder,1
holster,1
cloak,1
werent,1
Grandma,2
wolf,2
delivering,1
baskets,1
tucked,1
basket,1
walked,1
Dont,5
Reds,1
reminded,1
KNOW,1
sighed,1
retrieved,2
Duh,1
assumes,1
supplies,7
grandmother,1
mirror,1
retiring,1
assets,1
Assets,1
Payday,1
