Word,Frequency
Sun,24
Macedon,2
Price,1
Failure,2
Kickstarter,13
exclusives,1
products,9
graphics,12
custom,26
Punic,3
sharing,5
introduces,31
naval,45
compete,58
described,8
elephant,2
whale,1
land-based,1
versus,10
worlds,33
island,48
chain,7
Sicily,15
Corsica,1
Sardinia,1
defensive,26
Italian,25
Strategy,12
purposes,5
generals,21
levying,2
reinforcing,4
gaining,42
provinces,13
introducing,11
Ultimately,4
seek,19
dominating,5
fronts,15
HEXplore,2
hero,83
Sands,2
Shurax,4
third,26
Journey,2
entrancing,1
danger,17
intrigue,10
Collect,6
Ravager,3
Crystals,1
interact,13
within,68
directing,5
toward,25
saving,7
titan,1
beast,1
Make,13
caravan,4
ply,1
gambling,1
gladiatorial,2
arenas,3
encounters,20
traveling,8
discoveries,8
save,56
Kismet,1
object,11
finish,19
ways,66
Power,53
paths,23
edited,1
forged,2
iron,13
tempered,1
WARMACHINE,3
earth,19
shakes,3
fierce,19
six-ton,2
constructs,6
steel,8
slam,2
devastating,17
locomotive,4
lead-spewing,2
cannons,5
chew,2
plating,2
easily,26
flesh,3
bold,7
ablaze,2
tempest,2
magic,57
fates,4
unyielding,2
nations,31
fires,5
Prime,9
Mk,20
aggressively,2
profiles,1
stats,11
histories,3
Iron,24
Kingdoms,12
instructional,1
hobby,5
guide,14
Description,21
Escape,13
Dulce,3
trilogy,5
collaborative,2
Choose,25
hilariously,1
bizarre,6
imprisoned,1
bottom,16
Base,7
awoken,2
Cryo-Pod,1
malfunction,2
blast,5
base,89
self,2
strategizing,2
non-human,1
attempt,77
traverse,8
nefarious,7
escape,53
freedom,9
Along,11
collect,63
zany,1
incredible,13
constantly,18
working,37
keep,92
alarm,2
releasing,6
dreaded,4
Man,12
blasting,1
though,49
tale,12
unfolds,9
themed,8
Encounter,11
room,32
portion,23
describes,3
business,27
dictates,1
traps,14
puzzles,18
overcome,25
create,135
feeling,5
lived,6
maximum,22
replayability,18
role-play,2
fun,33
Snippy,1
Bell,2
two-headed,1
mutant,5
cow,3
strap,1
machine,17
guns,24
Amelia,2
Earhart,1
disappeared,3
Maybe,4
helpful,6
sasquatch,1
release,30
Atlantean,4
fishman,1
aquarium,1
cell,2
Tentacle,1
ninjas,1
lizard,1
man,18
chess,8
mini,4
hole,3
await,12
Good,10
escaping,5
Youre,3
going,53
Late,4
Summer,13
54,6
BC,25
brilliant,7
brutal,16
Caesar,10
seized,6
Gaul,9
tribes,19
subdued,1
Belgic,2
Ambiorix,1
springs,1
trap,11
unwary,1
legions,5
ambitious,9
son,5
Arverni,1
seeks,5
unite,6
Celtic,4
confederation,2
revolt,10
hated,4
Romans,4
influential,9
Aedui,1
republic,5
appears,6
shelter,5
Roman,24
protection,7
trusted,6
Gauls,2
Meanwhile,13
Germanic,3
warbands,5
multiply,4
Falling,2
Gallic,5
Revolt,1
formerly,3
politics,22
Roman-occupied,1
not-yet-conquered,1
hard-hitting,2
everywhere,4
triumph,7
without,87
among,50
local,28
agenda,13
eyes,9
rally,13
husband,2
dispersed,9
effectiveness,9
risk,20
concentrated,1
Leveraging,1
integrate,5
wide-ranging,1
accessible,18
enables,8
game-run,1
Britannia,11
Rhenus,1
Provincia,1
shall,10
subdue,1
4-Jan,46
Area,8
15-card,1
Designers,3
Volko,3
Ruhnke,4
Andrew,6
Mike,5
Bertucelli,1
source,16
Colony,3
Star,91
Realms,25
80-card,3
four-player,4
fleet,25
ships,84
Trade,18
central,30
row,21
continuously,4
draws,13
deal,29
damage,42
destroy,40
reduce,23
Authority,5
zero,17
car,32
crash,2
injury,6
workplace,1
accident,2
traumatic,1
brain,3
Heading,2
Forward,3
got,11
someone,20
rehabilitation,1
relearn,3
achieving,8
least,42
've,49
allotted,1
insurance,1
company,42
Fail,2
discontinue,1
payment,1
resulting,10
loss,9
Skills,7
rotating,5
switching,3
sequence,27
weak,15
Level,16
emotional,3
physical,8
spoons,1
lurking,7
memory,7
trauma,2
hard,31
simplest,1
feel,46
stubbornly,2
forward,21
regain,6
Based,24
du,9
Bois,1
recovery,2
expressive,1
example,34
Historical,15
Setting,4
1941,31
Group,29
Center,17
hurls,1
border,23
defenses,17
headlong,3
Minsk,3
Behind,3
remnants,6
almost,44
million,16
Soviets,29
stunned,1
slow,15
confused,4
contingency,1
week,20
panzer,9
spearheads,1
east,27
Though,13
isolated,5
continue,24
ceased,2
exist,11
target,27
Smolensk,8
resist,8
Entire,1
dispatched,5
parts,27
TRUE,31
scope,21
pocket,14
disaster,7
magnitude,1
threat,36
known,62
counterattacks,5
Lepel,1
thrown,6
horrific,5
Groups,12
charge,17
eastward,3
creating,41
yet,58
savagely,1
falls,5
13th,7
close,34
decision,38
overrides,1
armored,20
air,95
formations,27
diverted,4
Kiev,16
isolate,5
Leningrad,19
pressure,9
solid,4
Vyazma,1
Bryansk,1
cost,53
Barbarossa,25
Features,9
complexity,19
highlights,7
breakthroughs,3
difficulties,7
combined,50
arms,20
non-op,2
HQ,8
simulate,16
rigid,2
fragile,7
structure,15
Detailed,3
weather,34
Incredibly,2
Order,28
coverage,4
rocket,12
bridge,5
Modifications,3
proven,7
EFS,3
procedures,2
bibliography,2
design/historical,2
GROUND,1
Division/Regiment,1
AIR,1
40-80,1
NUMBER,7
COMPONENTS,11
Maps,21
H,6
22x8.5,1
WA,1
1400,6
multi-colored,1
Rule,15
user,14
months,30
USSR,6
hexes,21
encompasses,7
Jun-01,1
1998,1
1996,1
Typhoon,10
1995,6
progenitor,1
quite,14
unfortunately,2
subtly,2
incompatible,1
overly,7
present,35
excellent,16
early,40
covered,14
manner,9
Perhaps,12
obviously,4
interesting,30
account,17
labored,1
mistake,6
abuse,3
walkover,1
Errata,5
contained,7
Crimea,4
Oathsworn,3
Twisting,1
Tales,9
focused,12
choices,78
miniature,22
Deepwood,2
fights,15
humanity,14
unnatural,2
horrors,3
session,16
sees,8
participate,11
multi,4
inevitable,9
scripted,2
outwit,4
outplay,6
AI,11
driven,35
sessions,17
unfold,9
group,67
legacy,13
journey,44
boasts,2
exploding,2
hitting,4
harder,12
missing,7
coupled,3
euro,5
cooldown,1
'Battleflow,1
vibrant,9
engaging,16
Armageddon,4
platoon,8
board-wargame,6
Middle,11
pitting,4
Israelis,1
age-old,1
adversaries,7
revitalized,2
United,51
States,55
continuous,4
activations,9
intensity,5
modifier,2
fire,53
option,19
taking,73
returning,10
hit,40
numbers,22
rolled,20
effect,26
multicolored,1
symbols,11
Princes,3
Florence,5
attract,16
artists,12
scholars,5
palace,8
prestigious,8
family,58
profession,3
exchanged,2
professions,4
astronomers,3
organists,1
architects,4
landscape,26
social,11
via,23
auctions,2
match,30
preferences,4
minimum,7
requirement,2
threshold,4
convert,6
Ascension,16
Tactics,7
revolutionary,6
pioneering,2
brand-new,3
genre,17
combining,17
best,124
deck-building,32
iconic,33
highly-detailed,2
paintable,1
3D,11
mode,62
PvP,3
Solo,9
drafting,19
ever-changing,11
center,25
smallest,4
mighty,23
equipping,2
magical,25
required,32
Runewars,3
conquest,25
fantasy,40
pits,19
raise,26
lay,18
siege,21
heavily,10
universe,59
Runebound,1
Descent,5
Journeys,4
Rune,1
dozens,9
fan-favorite,1
runes,6
emerge,15
victorious,15
Codex,2
Leicester,2
reimplementation,5
Leonardo,5
da,5
Vinci,4
2006,7
Acchittocca,1
Flaminia,2
Brasini,2
Virginio,2
Gigli,2
Stefano,1
Luperto,1
Antonio,1
Tinto,1
collaboration,6
founder,2
DiceTree,1
Changhyun,1
Baek,1
originals,1
worker,41
placement,57
interaction,17
Playtime,1
approximately,24
Summary,4
inventors,2
breathe,1
designs,5
inspiration,12
Ranging,1
relatively,13
inventions,12
materials,28
fruition,1
genius,5
alone,32
wont,9
job,21
done,20
support,69
Council,7
sponsors,1
expand,64
workshops,6
procure,2
Automata,1
increase,64
efficiency,12
Hire,6
apprentices,2
straight,6
academy,2
nab,2
coveted,2
market,54
essence,10
Race,18
foremost,2
completing,26
unlock,33
rewards,40
amassed,2
largest,37
fortune,12
ingenious,5
Renaissance,12
inventor,3
#NAME?,1
allocation,3
changed,15
selection,24
distributed,2
kept,9
corresponding,24
Receive,1
Competitive,2
strengthened,3
enjoyment,5
tension,26
count,16
invention,6
25,25
40,31
instantly,4
permanently,5
enticing,3
florins,1
piling,1
tiles,121
tile,53
replaced,16
meeples,7
screens,6
Invention,2
everyone,34
knows,12
worked,5
current,38
adding,42
dimension,6
15-week,1
prepare,19
Restrictions,1
lifted,2
add,67
automata,2
middle,24
yield,3
fulfillment,1
falling,9
behind,42
catch,11
Laboratory,5
Academy,7
buy,52
theres,7
salaries,1
hired,5
assistants,10
sell,26
buying,12
double-layered,1
wooden,25
glass,2
transparent,2
containers,2
storing,2
Catchup,2
devilish,1
closer,24
Whereas,1
stone-placement,1
timing,20
interplay,3
Definitions,1
like-colored,1
single,81
stone,12
Score,8
scores,16
owns,5
placing,49
empty,10
space,97
equal,27
pawn,13
spot,9
second-largest,1
pair,6
arent,3
Dorfromantik,4
Sakura,13
stand-alone,24
successor,6
idyllic,2
word,20
cherry,1
blossom,3
element,26
achievements,6
boxes,13
Pavlovs,5
House,30
valiant,3
defenders,20
strongpoint,4
Stalingrad,24
constant,31
62nd,2
Object,3
7th,7
Company,19
Battalion,20
42nd,4
Guards,10
Rifle,5
Regiment,8
tasked,6
storming,4
depicted,10
6th,15
apartment,3
pivotal,14
WW2,16
primarily,20
assault,34
Yakov,1
Pavlov,2
sergeant,1
storm,9
resulted,5
capture,29
propaganda,3
symbol,4
desire,1
streets,16
Victorian,8
London,15
Sherlock,9
Holmes,11
Professor,5
Moriarty,1
docks,1
giant,16
rat,9
Sumatra,2
Baker,1
Street,6
fog,15
hear,5
cry,2
Watson,2
afoot,1
opium,1
den,7
beneath,11
Bar,1
Gold,14
beware,15
Colonel,1
Sebastian,2
Moran,1
corner,10
mystery,22
excitement,8
challenging,31
informative,2
deductive,2
sleuth,3
Consulting,2
Detective,9
presented,21
solve,43
trace,5
threads,4
evidence,11
byways,1
mansions,2
nineteenth,5
century,58
interview,2
suspects,6
newspapers,1
clues,21
put,45
facts,2
solution,6
lions,1
murdered,4
Hyde,2
Park,5
responsible,6
paintings,5
National,10
Gallery,1
Oswald,1
Mason,1
cases,18
ingenuity,1
mental,4
thoroughly,2
researched,4
Holmesian,1
accuracy,6
bygone,1
1970s,4
unprecedented,5
demand,11
polluting,2
plants,34
pollution,7
nobody,3
anything,15
realize,3
clean,10
sources,9
Companies,6
expertise,13
sustainable,7
propose,3
projects,12
environment,18
Regional,4
eager,7
fund,4
invest,18
implementation,1
stopped,9
us,20
CO,3
CEO,3
responding,2
requests,3
stop,31
meeting,13
profiting,2
Energy,8
summits,2
promote,3
awareness,3
learning,15
starts,52
carbon,1
emissions,3
permits,2
CEPs,5
disposal,18
granted,7
Nations,11
whenever,9
needs,26
infrastructure,12
project,16
construct,21
fossil,1
fuel,23
bought,4
sold,13
price,17
fluctuates,6
maintain,16
Money,4
UN,5
completed,26
met,16
gained,36
VPs,28
reputation,19
planet,39
re-designed,3
completely,54
iconography,1
pictures,3
comprehension,2
balanced,18
improved,23
shorter,17
length,19
Mixtour,1
stacking,5
Starting,7
stacks,11
fact,26
height,9
receiver,1
Entrapment,1
eliminate,12
roamers,3
pawns,13
surrounding,16
impenetrable,2
obstacles,10
rendering,2
incapable,2
roamer,1
captured,14
eliminated,4
'entrapped,1
declared,18
Hand-made,1
mobile,14
barriers,6
Billed,1
Blockade,2
immobilization,1
firstly,2
secondly,2
surrounded,8
dead,17
Online,6
Boardspace.net,3
Mobile,2
Apps,1
multiplayer,10
online,8
IOS,1
Android,1
Jagged,4
Alliance,27
TBG,1
favorite,17
mercenaries,10
Deirdranna,2
minions,33
uniquely,4
modular,26
creation,9
brief,9
skirmish,21
evening-spanning,1
odds,9
spending,18
damaging,3
Mercs,2
repair,4
heal,4
resting,4
counter-attack,5
event,37
advancing,25
continually,2
improving,13
mercs,2
free,48
sectors,12
grateful,1
civilians,7
militia,11
stumble,3
roaming,6
bloodcats,1
commanders,12
escalate,1
liberate,3
Souls,3
Imperial,50
Assault,16
Conan,8
evolving,6
merc,1
tons,3
gears,6
meta,1
managing,18
Bloodcats,1
Video,4
Magic,14
Eleven,1
depicting,20
football,16
becomes,21
coach,5
confronting,2
1st,28
basically,3
Field,10
meaning,9
expression,2
semicircular,1
icons,17
icons-,1
Attack,36
Defence,3
Pass,2
Press-,1
shot,14
Synergy,7
Maker,1
Track,18
defence,8
attack/defence,1
teamwork,8
total,50
higher,35
case,34
11,74
Wonder,5
Goal,2
ca,14
defend,39
exceeds,1
bacause,1
Since,21
ONE,9
unknown,17
run,61
Kinfire,1
Delve,1
Callous,5
Lab,1
2-Jan,10
Master,43
Well,9
57,3
e.g.,8
facing,19
wild,17
progress,46
suffer,9
penalty,8
seekers,1
boost,14
Running,1
nets,2
exhaustion,5
Exhaustion,1
worse,11
Defeating,2
reward,13
regaining,3
health,13
delving,1
deeper,22
discarding,5
unseen,2
Seekers,1
reaches,19
persistence,1
wells,1
Atios,1
living,21
legend,24
Outer,17
Rim,6
bounty,3
hunters,15
smugglers,1
underworld,5
denizen,1
setting,25
mark,20
galaxy,49
outer,14
rim,3
ship,55
hire,25
legendary,25
famous,46
infamous,5
outlaw,4
wo,14
warring,6
roam,3
hunting,11
scum,1
thorn,2
scoundrels,2
looking,30
bolster,4
survive,60
tracking,8
bounties,3
service,15
fame,15
Regardless,2
ten,37
collecting,20
delivering,6
illegal,1
cargo,5
patrols,9
struggling,11
enjoying,5
finer,2
purchasing,18
luxury,4
hard-earned,7
credits,3
modifications,6
Gaslands,3
vehicular,3
mayhem,8
car-on-car,1
wasteland,4
racing,19
scrapping,1
races,26
templates,1
skid,1
fluid,5
madcap,1
Judges,1
Choice,2
People,27
UK,3
Expo,4
2018,12
1917,2
Russias,1
Tsar,4
Nicholas,1
abdicated,1
slides,2
deepening,2
internal,10
crisis,15
vast,40
Russian,55
uncertainty,11
giving,31
vacuum,1
semi-autonomous,1
Duchy,1
Finland,8
Finnish,5
spectrum,1
looks,6
dream,10
national,13
independence,12
competing,25
unable,6
agree,3
vision,7
country,34
1918,17
civil,9
broken,18
Bridges,2
recreates,21
affairs,4
System,28
Reds,3
class,18
onto,19
Senate,6
reassert,1
non-violent,2
Social,3
Democratic,1
moderate,6
leftism,1
reform,1
sentiment,1
conciliatory,1
post-conflict,1
settlement,7
non-player,4
assistance,2
Excessive,1
foreign,20
however,42
quash,1
prompt,1
collective,5
menus,1
familiarize,2
poses,3
fresh,26
selecting,13
asymmetric,25
commands,26
needing,4
tasks,19
solidifying,2
organs,1
civilian,6
administration,3
increasingly,15
contrast,2
traditional,25
performance,5
German-trained,1
27th,2
Jaeger,1
Democrats,1
maintaining,11
underground,9
networks,9
distributing,5
news,7
stagnating,1
process,21
fending,3
retributions,1
effective,15
compact,2
combine,22
enable,3
preserve,5
fluidity,1
housing,1
neighborhoods,2
Las,4
Vegas,1
colonization,4
Welcome,30
flip-and-write,1
earlier,25
title,24
flip,6
fill,15
zone,17
numerical,4
concept,5
differ,7
previous,44
Hallowed,3
Ground,8
regimental,7
Regimental,4
Sub-Series,3
expanded,18
Brigade,23
CWB,2
ranging,15
Awesome,1
treatment,13
turning,10
confederacy,1
15-30,2
Hex,27
110,7
Regiments,5
Inventory,21
B,22
E,12
countersheet,11
"2,240",2
40-page,7
CWBS,2
v3.0,2
8-page,3
48-page,6
4-page,9
Loss,2
trays,3
1936,3
rose,7
Second,51
failure,13
gave,7
democratic,1
backers,3
Machados,1
Spains,1
nearly,20
reflected,6
tensions,3
affecting,5
opposing,22
Republican,2
possessed,4
professional,3
militias,2
belonging,6
parties,5
labor,3
unions,5
Brigades,13
formed,8
volunteers,5
diverse,8
origin,4
motivated,1
poorly,4
coordinated,2
typically,10
organized,17
Francos,1
Carlist,1
fascist,2
native,4
Moroccan,1
Condor,2
Corpo,3
Trupe,1
Voluntarie,1
sent,15
Mussolini,2
view,11
presaged,1
erupt,1
mid-1930s,1
globe,9
theorized,1
motorized,6
Nazis,2
rehearsed,1
Spain,17
importance,13
superiority,12
fascinating,7
regard,4
Help,4
Arrives,1
HA,3
Storms,5
las,21
Barricadas,1
international,11
Nationalist,4
SCW,1
Troppe,2
Volontarie,2
C.T.V,2
utilizing,7
PTH,1
incorporates,9
adapted,9
additions,10
tittle,1
WSS,2
promises,7
enveloped,3
officers,15
Commissars,1
Recon,5
Flamethrower,1
chart,12
emphasizes,8
Officers,2
activate,62
coordinate,16
call,27
moral,9
checks,7
principle,3
GO,2
hybrid,9
etc,69
Representing,2
accompanying,3
crews,12
20-25,2
AFvs-Transports,2
vehicles,26
15-Dec,3
Turns,19
Activation,15
Marker,13
Removal,2
isomorphic,2
mapboards,10
aligned,5
mopboard,2
unlimited,11
150,8
metres,2
Isomorphic,2
Overlays,3
Exclusive,7
six-side,1
Place,11
1930s,2
wheel,6
halftrack,1
countless,8
dangers,16
reckless,4
risks,5
cross,14
cheers,1
crowd,8
scouts,2
escort,6
accomplish,23
Bitoku,3
roles,41
spirits,9
transcendence,1
elevating,3
becoming,12
spirit,11
ykai,4
kodamas,1
pilgrims,2
accompany,1
hand-management,2
places,27
obtain,21
benefit,9
Furthermore,5
thereby,12
increasing,24
guardians,6
kinds,12
structures,13
soul,8
crystals,8
carried,4
mitamas,1
souls,6
redemption,2
chinkon,1
fireflies,1
carry,29
domain,10
layer,11
Pilgrims,1
followers,15
embark,15
journeys,10
contemplation,1
reflection,1
experiences,9
Warhammer,30
Main,10
warrior,12
adventurers,14
willing,8
courage,9
people,96
Barbarian,7
traveled,5
savage,4
bitter,7
cold,17
ferocious,5
Wizard,9
hails,1
realms,9
Dwarf,5
goldlust,1
Dwarfs,1
grim,9
abrupt,1
fighters,23
loyal,5
remember,15
debts,2
gratitude,1
readily,4
coin,11
Elf,11
Loren,1
kin,2
merry,1
protected,3
evil,41
strange,23
Elves,2
incredibly,6
archers,5
dark,43
forbidding,1
dungeon,51
Together,10
wait,14
Orcs,3
Goblins,5
Skaven,2
Minotaurs,1
perils,4
lurk,1
darkness,25
scurrying,1
venomous,2
spiders,1
deadly,33
pit,11
decayed,1
tunnels,13
cave,12
slightest,2
touch,4
quest,39
rewarded,8
gold,43
treasure,14
artefacts,7
amasses,1
greatest,46
unlike,10
co-operate,5
Instead,16
rooms,29
corridor,5
clipped,1
seem,7
worry,5
begin,36
hugely,3
thick,6
Role-play,2
alternative,7
material,16
role-playing,6
Warrior,10
Orc,7
Archer,2
Goblin,4
Spearmen,1
Night,11
Minotaur,2
Giant,7
Spider,1
Bat,2
Rat,3
Snotling,1
Dungeon,50
Doorways,1
Page,4
Adventure,21
192,1
Record,10
Pad,3
Event,31
23,12
Treasure,5
17,29
Blank,1
Spell,8
Battle-level,1
Equipment,10
Rooms,2
Objective,3
Corridors,1
Steps,1
T-junctions,1
Corner,2
Portcullis,1
Cave-in,1
Pit,4
Despair,1
Markers,4
Webbed,1
Luck,1
shields,6
Scenery,1
Large,2
Small,5
X-Wing,7
ship-to-ship,2
X-wings,1
nimble,3
TIE,1
Featuring,13
stunningly,1
Select,8
maneuvers,11
Whatever,4
vessel,4
facilitate,3
visceral,2
puts,17
fiercest,2
firefights,3
piloting,3
dial,4
secretly,28
maneuver,32
planning,31
executed,6
lowest,7
skilled,9
rush,8
showering,1
deflectors,1
dance,2
targeting,8
lock,6
dogfighting,3
broad,2
versatile,5
employing,2
twice,14
thanks,14
customization,6
varied,12
outcomes,7
Damage,7
applied,3
fighter,21
sustains,1
assigns,3
handicap,1
computer,8
damaged,5
ill-timed,1
weapon,24
injured,1
compromising,1
life-and-death,1
starter,4
fully,42
assembled,5
quick-to-learn,1
ruleset,9
establishes,2
foundation,3
Reimplemented,1
Templar,2
stronghold,5
moors,2
Rose,5
catacombs,3
house,22
mortal,11
feared,2
Ulrich,1
dormant,1
seize,15
secrets,24
failed,8
Bartholomus,1
aspires,1
Lex,4
school,9
devoted,4
occult,2
born,10
Forest,10
spreading,10
Holy,6
forbidden,3
spells,38
evocations,2
mages,7
Magister,1
mage,4
cramped,5
choosing,13
Rebirth,1
Unlock,26
inspired,34
scenes,11
objects,17
riddles,12
adventures,47
seated,7
app,33
check,22
codes,9
monitor,8
Adventures,18
well-known,8
Mysterium,2
Enter,9
manor,1
surreal,2
investigation,7
murder,6
Ghost,1
dreamlike,1
esoteric,1
filled,24
mysteries,12
Ticket,6
Ride,6
trip,10
scheme,9
Rail,1
Pandemic,7
epidemic,4
threatens,9
Everyone,2
medical,7
experts,11
virologist,1
medic,1
dispatcher,1
Note,26
application,2
downloaded,5
App,2
Store,2
Google,3
internet,8
connection,7
ROVE,3
Results-Oriented,1
Versatile,1
Explorer,2
surveying,1
fringes,3
crash-landed,1
unfamiliar,2
reconfigure,1
reusable,1
safety,8
spatial,2
puzzle,22
mishaps,1
solved,4
arranging,3
pattern,7
Moving,4
discarded,8
costs,14
Point,15
activation,28
diagonally,1
pushing,9
Modules,4
single-use,3
tight,7
Properly,3
ROVEs,1
successfully,22
Song,5
Blades,8
re-implements,1
identical,20
Fightin,1
Funghi,1
except,18
fungus,1
removed,20
builds,20
Unmatched,21
Cobble,1
Fog,7
Invisible,1
dart,1
strike,29
warning,1
trusty,1
schemes,7
calculates,1
ensure,24
Dracula,1
sisters,2
drain,1
Jekyll,1
cunning,15
latter,11
brute,3
evoke,10
resolution,20
mastered,10
arrive,20
match-ups,6
Despite,13
automobile,2
innovations,5
production,52
Kraftwagen,2
Engineering,3
engines,8
bodies,4
launch,19
demonstrate,3
territory,36
reimplements,4
Matthias,2
Cramer,2
improvements,15
simplifications,1
lessen,1
factor,7
Let,8
roar,4
resound,1
buyers,1
corners,8
builder,4
Land,12
immersive,17
4X-style,1
transports,6
orcs,2
humans,20
dwarves,5
elves,7
kingdoms,13
crafted,2
thrilling,13
vying,11
kingdom,37
conquer,32
hall,4
handful,13
peons,3
lone,4
modest,8
venture,14
lands,40
workforce,3
formidable,4
decision-making,7
milestones,2
multitude,5
Peons,1
evolve,8
ascend,2
halls,7
transform,5
majestic,3
castles,10
water,44
vessels,9
mythical,5
boarding,2
expansive,5
swiftly,4
employs,1
meticulously,1
cost/reward,1
outlined,2
intense,18
showcase,2
prowess,4
knowing,4
written,12
victors,1
economic,40
systems,47
risky,3
acquisition,1
food,30
ore,7
mana,4
strategically,21
